,stop_lat,stop_lon,members,stop_id
17263,-34.70679,-58.277017,[np.float64(6658109830.0)],6658109830.0
17264,-34.706588,-58.613955,[np.float64(6427123422.0)],6427123422.0
17265,-34.70169,-58.373943,[np.float64(6434100773.0)],6434100773.0
17266,-34.759467,-58.41779,[np.float64(6490120996.0)],6490120996.0
17267,-34.757467,-58.448125,[np.float64(6490116227.0)],6490116227.0
17268,-34.757382,-58.361857,[np.float64(6490130244.0)],6490130244.0
17269,-34.756672,-58.47326,[np.float64(6490113098.0)],6490113098.0
17270,-34.750852,-58.419598,[np.float64(6490103907.0)],6490103907.0
17271,-34.750752,-58.340293,[np.float64(6490129706.0)],6490129706.0
17272,-34.573937,-58.424692,[np.float64(2033044.0)],2033044.0
17273,-34.57321,-58.525737,[np.float64(6371118210.0)],6371118210.0
17274,-34.57302,-58.465512,[np.float64(207842.0)],207842.0
17275,-34.569432,-59.10228,[np.float64(6497120980.0)],6497120980.0
17276,-34.57039,-58.435582,[np.float64(203905.0)],203905.0
17277,-34.570315,-58.534142,[np.float64(6371133265.0)],6371133265.0
17278,-34.56473,-58.419597,[np.float64(203241.0)],203241.0
17279,-34.563945,-58.46238,[np.float64(204751.0)],204751.0
17280,-34.485023,-58.507477,[np.float64(6756125561.0)],6756125561.0
17281,-34.45121,-58.551167,[np.float64(6749130056.0)],6749130056.0
17282,-34.443873,-58.556175,[np.float64(6749129452.0)],6749129452.0
17283,-34.601677,-58.551685,[np.float64(6840108715.0)],6840108715.0
17284,-34.60083,-58.414902,[np.float64(201222.0)],201222.0
17285,-34.600515,-58.398678,[np.float64(202578.0)],202578.0
17286,-34.600415,-58.51132,[np.float64(20713.0)],20713.0
17287,-34.599562,-58.954468,[np.float64(6364121638.0)],6364121638.0
17288,-34.598482,-58.536525,[np.float64(6840118642.0)],6840118642.0
17289,-34.595613,-58.567928,[np.float64(6840134618.0)],6840134618.0
17290,-34.595305,-58.41976,[np.float64(207042.0)],207042.0
17291,-34.59513,-58.647373,[np.float64(6408123418.0)],6408123418.0
17292,-34.59509,-58.52337,[np.float64(6371131036.0)],6371131036.0
17293,-34.411527,-58.95669,[np.float64(6638124961.0)],6638124961.0
17294,-34.40986,-58.593258,[np.float64(6805115237.0)],6805115237.0
17295,-34.392293,-59.026342,[np.float64(6266123855.0)],6266123855.0
17296,-34.636203,-58.66894,[np.float64(6410131851.0)],6410131851.0
17297,-34.635792,-58.468397,[np.float64(202971.0)],202971.0
17298,-34.634645,-58.5913,[np.float64(6568131516.0)],6568131516.0
17299,-34.634137,-58.736827,[np.float64(6560127096.0)],6560127096.0
17300,-34.633397,-58.662997,[np.float64(6410113309.0)],6410113309.0
17301,-34.632752,-58.543562,[np.float64(6840126933.0)],6840126933.0
17302,-34.652595,-58.40862,[np.float64(2032071.0)],2032071.0
17303,-34.652452,-59.43243,[np.float64(6532100211.0)],6532100211.0
17304,-34.648745,-58.54381,[np.float64(6427114547.0)],6427114547.0
17305,-34.645143,-58.363915,[np.float64(201653.0)],201653.0
17306,-34.64504,-58.492738,[np.float64(203530.0)],203530.0
17307,-34.666455,-58.407257,[np.float64(6434117816.0)],6434117816.0
17308,-34.664255,-58.602722,[np.float64(6568131066.0)],6568131066.0
17309,-34.662863,-58.57781,[np.float64(6427132378.0)],6427132378.0
17310,-34.66226,-58.513643,[np.float64(204434.0)],204434.0
17311,-34.664048,-58.653855,[np.float64(6568126343.0)],6568126343.0
17312,-34.662793,-58.47311,[np.float64(2032551.0)],2032551.0
17313,-34.661028,-58.355002,[np.float64(635123901.0)],635123901.0
17314,-34.292525,-59.096307,[np.float64(6266124080.0)],6266124080.0
17315,-34.53821,-58.69571,[np.float64(6760115390.0)],6760115390.0
17316,-34.525837,-58.534765,[np.float64(6861132759.0)],6861132759.0
17317,-34.525377,-58.47275,[np.float64(6861115360.0)],6861115360.0
17318,-34.659377,-58.440565,[np.float64(205143.0)],205143.0
17319,-34.65731,-58.558352,[np.float64(6427111676.0)],6427111676.0
17320,-34.656663,-59.43355,[np.float64(6532111232.0)],6532111232.0
17321,-34.65528,-58.606777,[np.float64(6568121029.0)],6568121029.0
17322,-34.654648,-58.594427,[np.float64(6568134422.0)],6568134422.0
17323,-34.65329,-58.668582,[np.float64(6410123170.0)],6410123170.0
17324,-34.643945,-58.467787,[np.float64(203767.0)],203767.0
17325,-34.643353,-58.622537,[np.float64(6568129393.0)],6568129393.0
17326,-34.642913,-58.710655,[np.float64(6410130675.0)],6410130675.0
17327,-34.642715,-58.461597,[np.float64(203002.0)],203002.0
17328,-34.64129,-58.441457,[np.float64(2032422.0)],2032422.0
17329,-34.641197,-58.545452,[np.float64(6840124412.0)],6840124412.0
17330,-34.640432,-58.510933,[np.float64(207553.0)],207553.0
17331,-34.640073,-58.587673,[np.float64(6568117429.0)],6568117429.0
17332,-34.4653,-58.511347,[np.float64(6756115779.0)],6756115779.0
17333,-34.464358,-58.8046,[np.float64(6638125189.0)],6638125189.0
17334,-34.462892,-58.525387,[np.float64(6756132879.0)],6756132879.0
17335,-34.462125,-58.651617,[np.float64(6805128080.0)],6805128080.0
17336,-34.456972,-58.914492,[np.float64(6638131208.0)],6638131208.0
17337,-34.456347,-58.52271,[np.float64(6756130685.0)],6756130685.0
17338,-34.45496,-58.794135,[np.float64(6638133180.0)],6638133180.0
17339,-34.506343,-58.498225,[np.float64(6861126504.0)],6861126504.0
17340,-34.506132,-58.569285,[np.float64(6756105898.0)],6756105898.0
17341,-34.499633,-58.54199,[np.float64(6756103498.0)],6756103498.0
17342,-34.497333,-58.510347,[np.float64(6756128854.0)],6756128854.0
17343,-34.495958,-58.569485,[np.float64(6756130948.0)],6756130948.0
17344,-34.49441,-58.558872,[np.float64(6756125768.0)],6756125768.0
17345,-34.489468,-58.587468,[np.float64(6756131597.0)],6756131597.0
17346,-34.60846,-58.55211,[np.float64(6840111449.0)],6840111449.0
17347,-34.60475,-58.457387,[np.float64(207747.0)],207747.0
17348,-34.60338,-58.482418,[np.float64(203073.0)],203073.0
17349,-34.603212,-58.416697,[np.float64(201216.0)],201216.0
17350,-34.603,-58.63753,[np.float64(6408127272.0)],6408127272.0
17351,-34.516657,-58.565698,[np.float64(6756130516.0)],6756130516.0
17352,-34.561512,-58.506182,[np.float64(6861116155.0)],6861116155.0
17353,-34.561002,-58.48332,[np.float64(206842.0)],206842.0
17354,-34.557235,-58.44866,[np.float64(207469.0)],207469.0
17355,-34.555627,-58.477357,[np.float64(206247.0)],206247.0
17356,-34.554132,-58.486612,[np.float64(206446.0)],206446.0
17357,-34.55278,-58.523083,[np.float64(6861134176.0)],6861134176.0
17358,-34.552,-58.513907,[np.float64(6861131868.0)],6861131868.0
17359,-34.58653,-58.539462,[np.float64(6371130144.0)],6371130144.0
17360,-34.626888,-58.415588,[np.float64(204015.0)],204015.0
17361,-34.63963,-58.563998,[np.float64(6427129871.0)],6427129871.0
17362,-34.63894,-58.493177,[np.float64(206253.0)],206253.0
17363,-34.638625,-58.449742,[np.float64(206948.0)],206948.0
17364,-34.582995,-58.545642,[np.float64(6371130279.0)],6371130279.0
17365,-34.581672,-58.404885,[np.float64(202845.0)],202845.0
17366,-34.58135,-58.737685,[np.float64(6760130843.0)],6760130843.0
17367,-34.618708,-58.431672,[np.float64(2032009.0)],2032009.0
17368,-34.618545,-58.49242,[np.float64(201465.0)],201465.0
17369,-34.61843,-58.42961,[np.float64(201559.0)],201559.0
17370,-34.617218,-58.53577,[np.float64(6840121922.0)],6840121922.0
17371,-34.615905,-58.504442,[np.float64(2032467.0)],2032467.0
17372,-34.615123,-58.394502,[np.float64(203509.0)],203509.0
17373,-34.61424,-58.471922,[np.float64(206939.0)],206939.0
17374,-34.61397,-58.510578,[np.float64(201306.0)],201306.0
17375,-34.61377,-58.631527,[np.float64(6408114475.0)],6408114475.0
17376,-34.611618,-58.57141,[np.float64(6840119680.0)],6840119680.0
17377,-34.611355,-58.54565,[np.float64(6840128514.0)],6840128514.0
17378,-34.521053,-58.477775,[np.float64(6861124148.0)],6861124148.0
17379,-34.760442,-58.427437,[np.float64(6490124570.0)],6490124570.0
17380,-34.700062,-58.573205,[np.float64(6427113223.0)],6427113223.0
17381,-34.69935,-58.623533,[np.float64(6427103371.0)],6427103371.0
17382,-34.697343,-58.596672,[np.float64(6427131266.0)],6427131266.0
17383,-34.696162,-58.316573,[np.float64(635106361.0)],635106361.0
17384,-34.734323,-58.403397,[np.float64(6490112508.0)],6490112508.0
17385,-34.734085,-58.40486,[np.float64(6490117013.0)],6490117013.0
17386,-34.733527,-58.580212,[np.float64(6427130134.0)],6427130134.0
17387,-34.72791,-58.308462,[np.float64(6658110961.0)],6658110961.0
17388,-34.98934,-58.040702,[np.float64(6441120920.0)],6441120920.0
17389,-34.951512,-57.983633,[np.float64(6441131812.0)],6441131812.0
17390,-34.937745,-57.939342,[np.float64(6441125132.0)],6441125132.0
17391,-34.934488,-58.02982,[np.float64(6441133729.0)],6441133729.0
17392,-34.66314,-58.488208,[np.float64(203557.0)],203557.0
17393,-34.662125,-58.723902,[np.float64(6539101621.0)],6539101621.0
17394,-34.39182,-59.038147,[np.float64(6266129279.0)],6266129279.0
17395,-34.152527,-58.997497,[np.float64(6126125517.0)],6126125517.0
17396,-34.539337,-58.723815,[np.float64(6760132528.0)],6760132528.0
17397,-34.537612,-58.740547,[np.float64(6760121974.0)],6760121974.0
17398,-34.5373,-58.54558,[np.float64(6861133878.0)],6861133878.0
17399,-34.530947,-58.552973,[np.float64(6371117558.0)],6371117558.0
17400,-34.528157,-58.536065,[np.float64(6861131841.0)],6861131841.0
17401,-34.660642,-58.349592,[np.float64(635123450.0)],635123450.0
17402,-34.660335,-58.614847,[np.float64(6568124614.0)],6568124614.0
17403,-34.659642,-58.733802,[np.float64(6539125656.0)],6539125656.0
17404,-34.658482,-58.430652,[np.float64(205138.0)],205138.0
17405,-34.6573,-58.428915,[np.float64(206458.0)],206458.0
17406,-34.657033,-58.489937,[np.float64(203690.0)],203690.0
17407,-34.656673,-58.49802,[np.float64(203771.0)],203771.0
17408,-34.65528,-58.475948,[np.float64(203742.0)],203742.0
17409,-34.654648,-58.489547,[np.float64(2031231.0)],2031231.0
17410,-34.644782,-58.400557,[np.float64(2031597.0)],2031597.0
17411,-34.642715,-58.45152,[np.float64(2032548.0)],2032548.0
17412,-34.642473,-58.416198,[np.float64(203375.0)],203375.0
17413,-34.641427,-58.66547,[np.float64(6410131472.0)],6410131472.0
17414,-34.640987,-58.595322,[np.float64(6568134749.0)],6568134749.0
17415,-34.640312,-58.71058,[np.float64(6410104995.0)],6410104995.0
17416,-34.721725,-58.271938,[np.float64(6658124357.0)],6658124357.0
17417,-34.717747,-58.57447,[np.float64(6427109258.0)],6427109258.0
17418,-34.716672,-58.618248,[np.float64(6427116882.0)],6427116882.0
17419,-34.716105,-58.406283,[np.float64(6434120989.0)],6434120989.0
17420,-34.715717,-58.258462,[np.float64(6658128032.0)],6658128032.0
17421,-34.712763,-58.341465,[np.float64(635118188.0)],635118188.0
17422,-34.711973,-58.72205,[np.float64(6539121580.0)],6539121580.0
17423,-34.710878,-58.595835,[np.float64(6427134588.0)],6427134588.0
17424,-34.70949,-58.623825,[np.float64(6427124337.0)],6427124337.0
17425,-34.708895,-58.36538,[np.float64(6434134698.0)],6434134698.0
17426,-34.70845,-58.517378,[np.float64(6427112925.0)],6427112925.0
17427,-34.769347,-58.645142,[np.float64(6427134325.0)],6427134325.0
17428,-34.767313,-58.40692,[np.float64(6490134895.0)],6490134895.0
17429,-34.767258,-58.408267,[np.float64(6490112834.0)],6490112834.0
17430,-34.763825,-58.282987,[np.float64(6658134044.0)],6658134044.0
17431,-34.763748,-58.443407,[np.float64(6490131015.0)],6490131015.0
17432,-34.759872,-58.40678,[np.float64(6490106741.0)],6490106741.0
17433,-34.69932,-58.668383,[np.float64(6539125540.0)],6539125540.0
17434,-34.654142,-58.617465,[np.float64(6568130484.0)],6568130484.0
17435,-34.652917,-58.349958,[np.float64(635105108.0)],635105108.0
17436,-34.64416,-58.517712,[np.float64(2031847.0)],2031847.0
17437,-34.64296,-58.402405,[np.float64(20196.0)],20196.0
17438,-34.642917,-58.404502,[np.float64(207573.0)],207573.0
17439,-34.642795,-58.54522,[np.float64(6840111861.0)],6840111861.0
17440,-34.640802,-58.396952,[np.float64(20512.0)],20512.0
17441,-34.638505,-58.43928,[np.float64(205337.0)],205337.0
17442,-34.638128,-58.45267,[np.float64(205261.0)],205261.0
17443,-34.579282,-58.442672,[np.float64(2031547.0)],2031547.0
17444,-34.578493,-58.40271,[np.float64(203223.0)],203223.0
17445,-34.576162,-58.649177,[np.float64(6408131718.0)],6408131718.0
17446,-34.575725,-58.42253,[np.float64(206499.0)],206499.0
17447,-34.575638,-58.509028,[np.float64(202607.0)],202607.0
17448,-34.574897,-58.495475,[np.float64(2032633.0)],2032633.0
17449,-34.761538,-58.445067,[np.float64(6490113279.0)],6490113279.0
17450,-34.760803,-58.26913,[np.float64(6658126420.0)],6658126420.0
17451,-34.760335,-58.411775,[np.float64(6490131364.0)],6490131364.0
17452,-34.759992,-58.269765,[np.float64(6658131684.0)],6658131684.0
17453,-34.69497,-58.561458,[np.float64(6427125310.0)],6427125310.0
17454,-34.693892,-58.562315,[np.float64(6427106968.0)],6427106968.0
17455,-34.73399,-58.390102,[np.float64(6434109214.0)],6434109214.0
17456,-34.733955,-58.397203,[np.float64(6434102495.0)],6434102495.0
17457,-34.731827,-58.4717,[np.float64(6490115892.0)],6490115892.0
17458,-34.7304,-58.252385,[np.float64(6658132163.0)],6658132163.0
17459,-34.72708,-58.388577,[np.float64(6434121934.0)],6434121934.0
17460,-34.72704,-58.394597,[np.float64(6434126772.0)],6434126772.0
17461,-34.947827,-57.951473,[np.float64(6441107792.0)],6441107792.0
17462,-34.939945,-57.98622,[np.float64(6441131740.0)],6441131740.0
17463,-34.938682,-57.938393,[np.float64(6441125887.0)],6441125887.0
17464,-34.536958,-58.503382,[np.float64(6861107518.0)],6861107518.0
17465,-34.5324,-58.489447,[np.float64(6861132507.0)],6861132507.0
17466,-34.53062,-58.539135,[np.float64(6861133691.0)],6861133691.0
17467,-34.530172,-58.480295,[np.float64(6861107154.0)],6861107154.0
17468,-34.52924,-58.471205,[np.float64(6861133373.0)],6861133373.0
17469,-34.52672,-58.7333,[np.float64(6412115337.0)],6412115337.0
17470,-34.38523,-59.039107,[np.float64(6266104774.0)],6266104774.0
17471,-34.660653,-58.503755,[np.float64(2032140.0)],2032140.0
17472,-34.660647,-58.668857,[np.float64(6410134435.0)],6410134435.0
17473,-34.658468,-58.648245,[np.float64(6568125799.0)],6568125799.0
17474,-34.65323,-58.434712,[np.float64(205026.0)],205026.0
17475,-34.643597,-58.379347,[np.float64(2033265.0)],2033265.0
17476,-34.641577,-58.712355,[np.float64(6410133045.0)],6410133045.0
17477,-34.640832,-58.476002,[np.float64(206231.0)],206231.0
17478,-34.639672,-58.605167,[np.float64(6568127523.0)],6568127523.0
17479,-34.639483,-58.557262,[np.float64(6427113670.0)],6427113670.0
17480,-34.639457,-58.536567,[np.float64(6840122271.0)],6840122271.0
17481,-34.639447,-58.686248,[np.float64(6410102171.0)],6410102171.0
17482,-34.63874,-58.35787,[np.float64(207307.0)],207307.0
17483,-34.638452,-58.50639,[np.float64(2031636.0)],2031636.0
17484,-34.6384,-58.497813,[np.float64(205770.0)],205770.0
17485,-34.638245,-58.600492,[np.float64(6568129391.0)],6568129391.0
17486,-34.58373,-58.585592,[np.float64(6840132276.0)],6840132276.0
17487,-34.583588,-58.53226,[np.float64(6371126916.0)],6371126916.0
17488,-34.582742,-58.48523,[np.float64(2031134.0)],2031134.0
17489,-34.622867,-58.446983,[np.float64(20876.0)],20876.0
17490,-34.462377,-58.530125,[np.float64(6756114602.0)],6756114602.0
17491,-34.457295,-59.430965,[np.float64(6728131160.0)],6728131160.0
17492,-34.505885,-58.568128,[np.float64(6756119087.0)],6756119087.0
17493,-34.503725,-58.499712,[np.float64(6861128591.0)],6861128591.0
17494,-34.495845,-58.518042,[np.float64(6756109840.0)],6756109840.0
17495,-34.491802,-58.510993,[np.float64(6756128449.0)],6756128449.0
17496,-34.607555,-58.631862,[np.float64(6408123209.0)],6408123209.0
17497,-34.607435,-58.57456,[np.float64(6840101875.0)],6840101875.0
17498,-34.607143,-58.37966,[np.float64(203.0)],203.0
17499,-34.605927,-58.452852,[np.float64(201530.0)],201530.0
17500,-34.604712,-58.402392,[np.float64(202388.0)],202388.0
17501,-34.602372,-58.399712,[np.float64(202572.0)],202572.0
17502,-34.560442,-58.565168,[np.float64(6371108309.0)],6371108309.0
17503,-34.557788,-58.61892,[np.float64(6840121680.0)],6840121680.0
17504,-34.591052,-58.507893,[np.float64(208036.0)],208036.0
17505,-34.58942,-58.477857,[np.float64(2032320.0)],2032320.0
17506,-34.58878,-58.512742,[np.float64(20692.0)],20692.0
17507,-34.58668,-58.429093,[np.float64(202307.0)],202307.0
17508,-34.58542,-60.92803,[np.float64(641315.0)],641315.0
17509,-34.585332,-58.596317,[np.float64(6840118936.0)],6840118936.0
17510,-34.624947,-58.44643,[np.float64(201406.0)],201406.0
17511,-34.623497,-58.53737,[np.float64(6840100046.0)],6840100046.0
17512,-34.620983,-58.431797,[np.float64(206168.0)],206168.0
17513,-34.373283,-58.760557,[np.float64(6252111994.0)],6252111994.0
17514,-34.289887,-59.101322,[np.float64(6266126362.0)],6266126362.0
17515,-34.538417,-58.483948,[np.float64(6861128565.0)],6861128565.0
17516,-34.535748,-58.490292,[np.float64(6861124099.0)],6861124099.0
17517,-34.5305,-58.489162,[np.float64(6861134459.0)],6861134459.0
17518,-34.528963,-58.49398,[np.float64(6861122803.0)],6861122803.0
17519,-34.525762,-58.532957,[np.float64(6861124085.0)],6861124085.0
17520,-34.658968,-58.490095,[np.float64(206521.0)],206521.0
17521,-34.658577,-58.604883,[np.float64(6568125332.0)],6568125332.0
17522,-34.655293,-58.349175,[np.float64(635107801.0)],635107801.0
17523,-34.655142,-58.768263,[np.float64(6560116903.0)],6560116903.0
17524,-34.654025,-58.63618,[np.float64(6568116396.0)],6568116396.0
17525,-34.653283,-58.343568,[np.float64(635117806.0)],635117806.0
17526,-34.643322,-58.558362,[np.float64(6427125571.0)],6427125571.0
17527,-34.6427,-58.580427,[np.float64(6568133817.0)],6568133817.0
17528,-34.64182,-58.646208,[np.float64(6568134643.0)],6568134643.0
17529,-34.64177,-58.7884,[np.float64(6560110843.0)],6560110843.0
17530,-34.64115,-58.36426,[np.float64(2032965.0)],2032965.0
17531,-34.640347,-58.50939,[np.float64(201865.0)],201865.0
17532,-34.629327,-58.551965,[np.float64(6840125184.0)],6840125184.0
17533,-34.434827,-58.780825,[np.float64(6638110020.0)],6638110020.0
17534,-34.408348,-58.730555,[np.float64(6252121433.0)],6252121433.0
17535,-34.637902,-58.3981,[np.float64(20513.0)],20513.0
17536,-34.637657,-58.660492,[np.float64(6410134771.0)],6410134771.0
17537,-34.635083,-58.776797,[np.float64(6560111711.0)],6560111711.0
17538,-34.65106,-58.604015,[np.float64(6568133653.0)],6568133653.0
17539,-34.65102,-58.56631,[np.float64(6427125791.0)],6427125791.0
17540,-34.650798,-58.402822,[np.float64(204735.0)],204735.0
17541,-34.649267,-58.663982,[np.float64(6410113318.0)],6410113318.0
17542,-34.64838,-58.34341,[np.float64(635110956.0)],635110956.0
17543,-34.648298,-58.50757,[np.float64(202120.0)],202120.0
17544,-34.647277,-58.55788,[np.float64(6427123201.0)],6427123201.0
17545,-34.667253,-58.483905,[np.float64(204161.0)],204161.0
17546,-34.771772,-58.20105,[np.float64(691120518.0)],691120518.0
17547,-34.55113,-58.550863,[np.float64(6371129865.0)],6371129865.0
17548,-34.550602,-58.527962,[np.float64(6371108365.0)],6371108365.0
17549,-34.550477,-58.489332,[np.float64(205703.0)],205703.0
17550,-34.550375,-58.568082,[np.float64(6371118841.0)],6371118841.0
17551,-34.546358,-58.56608,[np.float64(6371133210.0)],6371133210.0
17552,-34.546282,-58.532667,[np.float64(6371112279.0)],6371112279.0
17553,-34.544715,-58.548257,[np.float64(6371129483.0)],6371129483.0
17554,-34.54461,-58.730975,[np.float64(6760130426.0)],6760130426.0
17555,-34.707995,-58.294917,[np.float64(6658105151.0)],6658105151.0
17556,-34.707582,-58.68891,[np.float64(6539105234.0)],6539105234.0
17557,-34.707123,-58.515913,[np.float64(6427106667.0)],6427106667.0
17558,-34.703087,-58.498045,[np.float64(6427118377.0)],6427118377.0
17559,-34.702945,-58.298337,[np.float64(6658124528.0)],6658124528.0
17560,-34.702723,-58.304293,[np.float64(6658132078.0)],6658132078.0
17561,-34.702658,-58.39722,[np.float64(6434120294.0)],6434120294.0
17562,-34.701573,-58.401097,[np.float64(6434124096.0)],6434124096.0
17563,-34.758275,-58.364505,[np.float64(6490103211.0)],6490103211.0
17564,-34.757327,-58.386112,[np.float64(6490128442.0)],6490128442.0
17565,-34.757047,-58.389217,[np.float64(6490132368.0)],6490132368.0
17566,-34.754305,-58.328267,[np.float64(6658120670.0)],6658120670.0
17567,-34.681422,-58.437677,[np.float64(6434112211.0)],6434112211.0
17568,-34.681295,-58.337417,[np.float64(635111696.0)],635111696.0
17569,-34.68048,-58.701772,[np.float64(6539115734.0)],6539115734.0
17570,-34.680352,-58.770047,[np.float64(6539113650.0)],6539113650.0
17571,-34.6798,-58.58412,[np.float64(6427133074.0)],6427133074.0
17572,-34.679582,-58.57147,[np.float64(6427120656.0)],6427120656.0
17573,-34.693182,-58.483915,[np.float64(6427101390.0)],6427101390.0
17574,-34.692532,-58.589907,[np.float64(6427127782.0)],6427127782.0
17575,-34.6916,-58.736888,[np.float64(6539129846.0)],6539129846.0
17576,-34.69159,-58.30345,[np.float64(635102366.0)],635102366.0
17577,-34.688905,-58.548735,[np.float64(6427121284.0)],6427121284.0
17578,-34.687163,-58.552285,[np.float64(6427120946.0)],6427120946.0
17579,-34.686925,-58.56508,[np.float64(6427121427.0)],6427121427.0
17580,-34.74177,-58.422457,[np.float64(6490104060.0)],6490104060.0
17581,-34.741172,-58.295802,[np.float64(6658133374.0)],6658133374.0
17582,-34.740313,-58.373212,[np.float64(6434132019.0)],6434132019.0
17583,-34.73856,-58.43361,[np.float64(6490120707.0)],6490120707.0
17584,-34.738293,-58.474722,[np.float64(6490126608.0)],6490126608.0
17585,-34.73694,-58.387163,[np.float64(6434122595.0)],6434122595.0
17586,-34.913192,-58.592685,[np.float64(6270117858.0)],6270117858.0
17587,-34.904582,-57.974252,[np.float64(6441133344.0)],6441133344.0
17588,-34.67756,-58.478,[np.float64(2021065.0)],2021065.0
17589,-34.675233,-58.478477,[np.float64(204462.0)],204462.0
17590,-34.674662,-58.474663,[np.float64(204844.0)],204844.0
17591,-34.674592,-58.408087,[np.float64(6434102714.0)],6434102714.0
17592,-34.670605,-58.501592,[np.float64(2032270.0)],2032270.0
17593,-34.832918,-58.383147,[np.float64(628105077.0)],628105077.0
17594,-34.826495,-58.277435,[np.float64(6274116894.0)],6274116894.0
17595,-34.82103,-58.353153,[np.float64(628105416.0)],628105416.0
17596,-34.782447,-58.346502,[np.float64(628133360.0)],628133360.0
17597,-34.782178,-58.41582,[np.float64(6490128993.0)],6490128993.0
17598,-34.781753,-58.409472,[np.float64(6490129359.0)],6490129359.0
17599,-34.780553,-58.394612,[np.float64(6490132726.0)],6490132726.0
17600,-34.639655,-58.472455,[np.float64(203761.0)],203761.0
17601,-34.639575,-58.593503,[np.float64(6568109380.0)],6568109380.0
17602,-34.639298,-58.602905,[np.float64(6568131533.0)],6568131533.0
17603,-34.639293,-58.49446,[np.float64(201880.0)],201880.0
17604,-34.582835,-58.401842,[np.float64(203207.0)],203207.0
17605,-34.579232,-58.451542,[np.float64(204370.0)],204370.0
17606,-34.578777,-58.557657,[np.float64(6371131309.0)],6371131309.0
17607,-34.578592,-58.59736,[np.float64(6840111455.0)],6840111455.0
17608,-34.57796,-58.468228,[np.float64(206979.0)],206979.0
17609,-34.576188,-58.545915,[np.float64(6371121327.0)],6371121327.0
17610,-34.574797,-58.407238,[np.float64(203227.0)],203227.0
17611,-34.619235,-58.454452,[np.float64(2031173.0)],2031173.0
17612,-34.618187,-58.455035,[np.float64(206639.0)],206639.0
17613,-34.617615,-58.595077,[np.float64(6568123702.0)],6568123702.0
17614,-34.616715,-58.427367,[np.float64(203830.0)],203830.0
17615,-34.613507,-58.548397,[np.float64(6840127108.0)],6840127108.0
17616,-34.611287,-58.456943,[np.float64(202216.0)],202216.0
17617,-34.524222,-58.5049,[np.float64(6861118980.0)],6861118980.0
17618,-34.523097,-58.509602,[np.float64(6861100473.0)],6861100473.0
17619,-34.522462,-58.474107,[np.float64(6861133460.0)],6861133460.0
17620,-34.522325,-58.776902,[np.float64(6412130888.0)],6412130888.0
17621,-34.520307,-58.50419,[np.float64(6861118344.0)],6861118344.0
17622,-34.51979,-58.548768,[np.float64(6756111673.0)],6756111673.0
17623,-34.52682,-58.752827,[np.float64(6412126069.0)],6412126069.0
17624,-34.382668,-59.823168,[np.float64(6161130607.0)],6161130607.0
17625,-34.350323,-58.797845,[np.float64(6252104193.0)],6252104193.0
17626,-34.120147,-59.094827,[np.float64(6882125061.0)],6882125061.0
17627,-34.660062,-58.675617,[np.float64(6410134121.0)],6410134121.0
17628,-34.659995,-58.388277,[np.float64(2031813.0)],2031813.0
17629,-34.659532,-58.348015,[np.float64(635124358.0)],635124358.0
17630,-34.658977,-58.529138,[np.float64(6427105132.0)],6427105132.0
17631,-34.654498,-58.427472,[np.float64(204287.0)],204287.0
17632,-34.643527,-58.562028,[np.float64(6427124931.0)],6427124931.0
17633,-34.642707,-58.562933,[np.float64(6427112030.0)],6427112030.0
17634,-34.641,-58.59317,[np.float64(6568129954.0)],6568129954.0
17635,-34.640208,-58.480777,[np.float64(2032460.0)],2032460.0
17636,-34.640102,-58.481435,[np.float64(203865.0)],203865.0
17637,-34.639207,-58.588183,[np.float64(6568126286.0)],6568126286.0
17638,-34.639047,-58.698745,[np.float64(6410130016.0)],6410130016.0
17639,-34.644275,-58.636862,[np.float64(6568122418.0)],6568122418.0
17640,-34.642902,-58.516253,[np.float64(201389.0)],201389.0
17641,-34.64244,-58.530955,[np.float64(6840107612.0)],6840107612.0
17642,-34.641907,-58.662537,[np.float64(6410118650.0)],6410118650.0
17643,-34.638958,-58.62935,[np.float64(6568125655.0)],6568125655.0
17644,-34.638662,-58.564235,[np.float64(6427113130.0)],6427113130.0
17645,-34.58131,-60.95526,[np.float64(641375.0)],641375.0
17646,-34.581135,-58.403865,[np.float64(203218.0)],203218.0
17647,-34.580388,-58.375357,[np.float64(2032515.0)],2032515.0
17648,-34.579322,-58.591458,[np.float64(6840115283.0)],6840115283.0
17649,-34.578243,-58.38509,[np.float64(2032522.0)],2032522.0
17650,-34.578055,-58.471853,[np.float64(202864.0)],202864.0
17651,-34.57437,-58.751232,[np.float64(6760126302.0)],6760126302.0
17652,-34.612202,-58.596202,[np.float64(6568132434.0)],6568132434.0
17653,-34.611982,-58.551367,[np.float64(6840132765.0)],6840132765.0
17654,-34.611157,-58.478233,[np.float64(201494.0)],201494.0
17655,-34.611073,-58.629792,[np.float64(6408126579.0)],6408126579.0
17656,-34.610535,-58.768487,[np.float64(6560113495.0)],6560113495.0
17657,-34.523127,-58.753227,[np.float64(6412114348.0)],6412114348.0
17658,-34.518225,-58.739065,[np.float64(6412112452.0)],6412112452.0
17659,-34.516355,-58.509985,[np.float64(6861134270.0)],6861134270.0
17660,-34.51488,-58.794187,[np.float64(6412111740.0)],6412111740.0
17661,-34.658158,-58.529925,[np.float64(6427118426.0)],6427118426.0
17662,-34.655355,-58.508958,[np.float64(206275.0)],206275.0
